species,seed_dry_mass_mg,SLA_mm2_mg.1,height_m
Artemisia_indica,-1.9583872213829423,-1.9560230741195588,1.1718030672976474
Artemisia_sylvatica,-1.9583872213829423,-1.9560230741195588,1.1718030672976474
Artemisia_montana,-1.9801050557336592,-1.9637386592383057,1.1718030672976474
Artemisia_stolonifera,-1.9801050557336592,-1.9637386592383057,1.1718030672976474
Chrysanthemum_zawadzkii,-0.8880380110878928,-2.2041139956434477,1.9571042808571115
Chrysanthemum_indicum,-0.87876003175897,-3.2791524377077508,2.931934445773959
Chrysanthemum_oreastrum,-1.4521100711307742,-0.9508326018525856,0.9767945046465158
Achillea_alpina,0.39910534827757344,0.9470506841078372,0.6660253478032444
Senecio_vulgaris,-1.4267234393428696,0.36618023167686187,0.40251472505798724
Erechtites_hieraciifolius,-0.9343381303588161,0.3569587085577337,0.40189449523454507
Crassocephalum_crepidioides,-1.4267234393428696,0.34372437586991383,0.3970273303285024
Syneilesis_palmata,-0.11893338603038446,0.47248265043156584,0.5993562814891034
Farfugium_japonicum,-0.11893338603038446,0.47248265043156584,0.5993562814891034
Parasenecio_koraiensis,0.4748459130680056,0.7791322516617959,0.6715842336838429
Parasenecio_auriculatus,0.4748459130680056,0.7791322516617959,0.6715842336838429
Parasenecio_firmus,0.4748459130680056,0.7791322516617959,0.6715842336838429
Parasenecio_adenostyloides,-0.122042062928163,0.4715638386819911,0.5993562814891034
Ligularia_jamesii,-0.1469566143259687,0.4645463285120965,0.5900983535340362
Ligularia_jaluensis,-0.1469566143259687,0.4645463285120965,0.5900983535340362
Ligularia_fischeri,0.8686416244463807,0.5066709751615691,0.6914973490071183
Petasites_japonicus,-2.2337920214490605,0.2160323921470219,0.4646992592751993
Youngia_japonica,-1.9427811988308412,0.05722926460979792,0.9224251940043213
Crepidiastrum_chelidoniifolium,-1.3436655853293444,0.13841286598172237,0.8882420041286733
Crepidiastrum_sonchifolium,-1.3436655853293444,0.13841286598172237,0.8882420041286733
Crepidiastrum_denticulatum,-1.3059675461270503,0.7330077078846585,1.233424001656321
Ixeridium_dentatum,-1.8092989045518935,0.07548148536235448,0.9224251940043213
Ixeris_polycephala,-1.2068893202513395,0.13142774853885394,0.892495516472142
Taraxacum_platycarpum,-1.5526108346474279,0.05857958624119244,0.9927348566241484
Taraxacum_officinale,-1.5526108346474279,0.05857958624119244,0.9927348566241484
Hypochaeris_radicata,-1.0495221649105926,-0.4082930823004859,1.100827015740631
Prenanthes_ochroleuca,-1.0495221649105926,-0.4082930823004859,1.100827015740631
Sonchus_asper,-0.5758323863069467,-0.6543553269858062,1.1436109251694562
Sonchus_oleraceus,-0.5758323863069467,-0.6543553269858062,1.1436109251694562
Lactuca_triangulata,-0.503362224872548,-0.691975667009109,1.0765473797923997
Lactuca_scariola,-0.583850023368153,-1.0970796881505556,1.155838333910912
Lactuca_indica,-0.38770273606508204,-0.6946490878444102,2.396972128435986
Lactuca_raddeana,-0.4168806238153225,-0.6760693758360408,1.5134773204010301
Hieracium_umbellatum,-0.7543088613893383,-0.8077747626137884,0.10498631261607323
Scorzonera_albicaulis,-0.4622328354719675,-0.5945184106193298,0.7862117374021855
Ainsliaea_acerifolia,0.1980724080970776,-0.7598819323823237,0.9175720215143416
Ainsliaea_apiculata,0.1980724080970776,-0.7598819323823237,0.9175720215143416
Rhaponticum_uniflorum,0.4487959278885566,-0.8025049660985505,1.304403699750429
Saussurea_conandrifolia,0.4612365621946589,-0.7549816144544951,1.05867721639794
Saussurea_macrolepis,0.4612365621946589,-0.7549816144544951,1.05867721639794
Saussurea_tanakae,0.4612365621946589,-0.7549816144544951,1.05867721639794
Saussurea_seoulensis,0.4612365621946589,-0.7549816144544951,1.05867721639794
Saussurea_lyrata,0.4612365621946589,-0.7549816144544951,1.05867721639794
Saussurea_pulchella,0.4677695249106689,-0.7348022500324384,1.1122052448853952
Saussurea_grandifolia,0.4677695249106689,-0.7348022500324384,1.1122052448853952
Saussurea_gracilis,0.4677695249106689,-0.7348022500324384,1.1122052448853952
Cirsium_pendulum,0.4150819412525773,-0.7686323790721542,1.5077937381305484
Breea_segetum,0.029284728796257698,-1.2849287343211824,0.9518828300034337
Cirsium_setidens,0.6825810003972672,-0.7391138464971152,1.0510522663770925
Carduus_crispus,0.2705034918793777,-0.8447380012135389,1.1628834797053023
Synurus_deltoides,0.7905619777516166,-0.7082971230682155,1.5077937381305484
Atractylodes_ovata,0.4487959278885566,-0.7784192558498442,1.2697041208752708
Echinops_setifer,0.4280835922556271,-0.7702533538599398,1.2669604235105285
Leibnitzia_anandria,0.2964770716631109,-0.7365296639827816,1.134399144889661
