species,seed_dry_mass_mg,SLA_mm2_mg.1,height_m
Nanocnide japonica,5.455940715807742,37.0655601208146,0.2429268746196292
Boehmeria pannosa,4.958754009657949,37.03228742632289,0.24393980767289392
Boehmeria longispica,4.958754009657949,37.03228742632289,0.24393980767289392
Boehmeria tricuspis,4.958754009657949,37.03228742632289,0.24393980767289392
Boehmeria platanifolia,4.958754009657949,37.03228742632289,0.24393980767289392
Boehmeria japonica,4.958754009657949,37.03228742632289,0.24393980767289392
Humulus japonicus,16.133333333333297,24.081848815466252,0.8767318395716255
Melothria japonica,3.3974881616066854,26.571605885317286,0.7166764259660776
Schizopepon bryoniifolius,3.3974881616066854,26.571605885317286,0.7166764259660776
Trichosanthes kirilowii,3.3974881616066854,26.571605885317286,0.7166764259660776
Gynostemma pentaphyllum,3.1118645036270682,28.517228577258177,0.6725336282524984
Actinostemma lobatum,3.1118645036270682,28.517228577258177,0.6725336282524984
Hypericum laxum,0.17895926964832207,37.42099971810974,0.237552946677998
Hypericum erectum,0.056399999999999985,36.487766558763184,0.21645038034752237
Hypericum ascyron,0.1322138363760763,37.45138350789834,0.22455523952471274
Viola boissieuana,0.3686270851542604,38.30269566770396,0.20422938231341997
Viola ovato-oblonga,0.3686270851542604,38.30269566770396,0.20422938231341997
Viola yedoensis,0.3686270851542604,38.30269566770396,0.20422938231341997
Viola acuminata,0.3679393798437948,45.209874754999994,0.20350384153660994
Viola seoulensis,0.3686270851542604,38.30269566770396,0.20422938231341997
Viola verecunda,0.3686270851542604,38.30269566770396,0.20422938231341997
Viola kusanoana,1.5072401994438012,34.292362779252706,0.12434028800092083
Viola grypoceras,1.5072401994438012,34.292362779252706,0.12434028800092083
Viola collina,2.7752,33.78012726555749,0.08622222222222221
Viola orientalis,1.5382422840056675,33.644838276589034,0.1293009063123999
Viola rossii,0.9617242669069861,34.8556465301431,0.13057855448029485
Viola diamantiaca,0.9617242669069861,34.8556465301431,0.13057855448029485
Viola variegata,0.8552819271326161,34.98821838999999,0.15362704243785003
Viola mandshurica,0.8088,33.91024301385061,0.14258803561256034
Viola lactiflora,0.9292968957285821,34.10349878107317,0.15129020421076314
Viola phalacrocarpa,0.9292968957285821,33.675506629564076,0.14669153683084868
Viola patrinii,0.9292968957285821,33.675506629564076,0.14669153683084868
Viola hirtipes,0.8953840296741038,34.57241132185307,0.13743820306346463
Viola selkirkii,0.61,34.638120085112014,0.1
Viola albida,0.96142313297795,34.295192140809576,0.13575702049646146
Viola japonica,0.96142313297795,34.295192140809576,0.13575702049646146
Viola keiskei,1.5382422840056675,33.644838276589034,0.1293009063123999
Euphorbia esula,0.5719892049274863,37.02217795015214,0.25006253377926757
Euphorbia sieboldiana,0.5719892049274863,37.02217795015214,0.25006253377926757
Euphorbia pekinensis,0.43245436410434146,37.39748268072052,0.26249590875438644
Acalypha australis,0.99,37.02197621767555,0.28427097764436327
Mercurialis leiocarpa,0.5870402309651844,37.02217795015214,0.25276217487118696
Oxalis obtriangulata,0.732683830742084,34.88703530604733,0.27845377987193964
Berteroella maximowiczii,0.43599769245793163,30.434119397932186,0.44811647654904313
Sisymbrium luteum,0.22946002643358349,31.579538875959752,0.4250340036768449
Draba nemorosa,0.22946002643358349,31.579538875959752,0.4250340036768449
Dontostemon dentatus,0.22946002643358349,31.579538875959752,0.4250340036768449
Erysimum amurense,0.17757762193839935,31.566665915017893,0.40878151525716455
Capsella bursa-pastoris,0.11943553191489402,30.262206339193607,0.236757633587786
Arabis glabra,0.07848873225527842,27.980499999999996,0.6825
Cardamine komarovii,0.1502978987478505,37.87787773674577,0.2770337653715865
Cardamine amariformis,0.1502978987478505,37.87787773674577,0.2770337653715865
Cardamine flexuosa,0.15613,41.25000000000001,0.289285714285714
Cardamine scutata,0.16770741509273712,35.90453782090299,0.25673948113640865
Cardamine fallax,0.09570000000000001,36.77,0.14749999999999996
Cardamine leucantha,0.16992340993979158,35.705621378092395,0.24241883664568994
Cardamine impatiens,0.217987942857143,33.8,0.467307692307692
Rorippa indica,0.17736771461814407,32.287641084090176,0.31430955889293877
Corchoropsis tomentosa,1.9496424503007395,28.461804915122073,0.48440499868481024
Corchoropsis psilocarpa,1.9496424503007395,28.461804915122073,0.48440499868481024
Dictamnus dasycarpus,15.266192007692302,23.464999999999996,0.70625
Circaea mollis,3.142419026672584,26.994436178070117,0.5490011199613128
Circaea cordata,3.142419026672584,26.994436178070117,0.5490011199613128
Circaea alpina,3.142419026672584,26.994436178070117,0.5490011199613128
Rotala indica,2.06258065844087,28.879669504611638,0.41384005588134043
Geranium knuthii,2.06258065844087,28.879669504611638,0.41384005588134043
Geranium thunbergii,2.5440834763878315,28.83050496011641,0.4469076851087937
Geranium wilfordii,2.5440834763878315,28.83050496011641,0.4469076851087937
Geranium sibiricum,2.93274,29.455372266622113,0.35
Cayratia japonica,16.390000000000004,32.81002754637129,0.3637100564660909
Sedum takesimense,0.2881103606125534,37.66586985064038,0.22447944474349474
Sedum aizoon,0.2881103606125534,37.66586985064038,0.22447944474349474
Sedum polytrichoides,0.34015044068774947,35.91291533643587,0.2188775865305466
Sedum sarmentosum,0.34015044068774947,35.91291533643587,0.2188775865305466
Sedum bulbiferum,0.3218849766054614,36.58177771460136,0.2176561339086094
Sedum middendorffianum,0.2736668579020303,37.66586985064038,0.20000000000000004
Sedum kamtschaticum,0.2736668579020303,37.66586985064038,0.20000000000000004
Orostachys minuta,0.2881103606125534,37.66586985064038,0.22447944474349474
Hylotelephium erythrostictum,0.2881103606125534,37.66586985064038,0.22447944474349474
Haloragis micrantha,0.3221136949200285,36.43408904123998,0.21882858800051722
Saxifraga oblongifolia,0.2881103606125534,36.98255223555586,0.21827029637819836
Chrysosplenium barbatum,0.33884168386121,35.91291533643587,0.2188775865305466
Chrysosplenium pseudofauriei,0.33884168386121,35.91291533643587,0.2188775865305466
Chrysosplenium grayanum,0.34179970014206007,36.022740656596106,0.2188775865305466
Chrysosplenium japonicum,0.34179970014206007,36.022740656596106,0.2215807448281574
Chrysosplenium flagelliferum,0.34179970014206007,36.022740656596106,0.2215807448281574
Mukdenia rossii,0.3567249628844945,35.466907930000005,0.22334934073698823
Rodgersia podophylla,0.33884168386121,35.91291533643587,0.2188775865305466
Astilboides tabularis,0.33884168386121,35.91291533643587,0.2188775865305466
Astilbe koreana,0.2881103606125534,37.66586985064038,0.22447944474349474
Astilbe chinensis,0.06195313333333329,40.568266894999994,0.2292755062649572
Paeonia japonica,0.4219962498898596,36.51556949802599,0.2239262380938944
Paeonia lactiflora,0.4442682342501166,36.51556949802599,0.22597904595045018
Paeonia obovata,0.4442682342501166,36.51556949802599,0.22597904595045018
Megaleranthis saniculifolia,2.0823820908115658,29.873443854218717,0.32709676620919403
Cimicifuga austrokoreana,2.0969671051519265,29.78551058501811,0.32411720333407956
Cimicifuga foetida,2.0969671051519265,29.78551058501811,0.32411720333407956
Cimicifuga japonica,2.0969671051519265,29.78551058501811,0.32411720333407956
Cimicifuga simplex,2.0969671051519265,29.78551058501811,0.32411720333407956
Cimicifuga dahurica,2.0969671051519265,29.78551058501811,0.32411720333407956
Cimicifuga heracleifolia,2.0969671051519265,29.78551058501811,0.32411720333407956
Ranunculus japonicus,2.6935848963965188,32.4635172054699,0.19969056034467508
Ranunculus sceleratus,2.6935848963965188,32.4635172054699,0.19969056034467508
Anemone narcissiflora,2.712641371936664,32.68786552013654,0.17765673679679303
Anemone reflexa,2.5727173680156947,32.68786552013654,0.17765673679679303
Anemone raddeana,2.5727173680156947,32.68786552013654,0.17765673679679303
Anemone koraiensis,2.5727173680156947,32.68786552013654,0.17765673679679303
Hepatica insularis,2.5727173680156947,32.68786552013654,0.17765673679679303
Hepatica asiatica,3.36483333333333,37.295,0.092887323943662
Hepatica maxima,2.5727173680156947,32.68786552013654,0.17765673679679303
Pulsatilla cernua,2.696430011904356,32.4635172054699,0.1809947460648129
Adonis multiflora,2.6935848963965188,32.4635172054699,0.19969056034467508
Adonis amurensis,2.6935848963965188,32.4635172054699,0.19969056034467508
Caltha palustris,2.55635244781095,29.873280452963122,0.2622916370959571
Actaea asiatica,2.562222640975122,29.010961129711394,0.3592626730047713
Eranthis stellata,2.562222640975122,29.010961129711394,0.3592626730047713
Aconitum pseudolaeve,2.4355959018638766,29.02290426735842,0.3592626730047713
Aconitum villosum,2.562222640975122,29.010961129711394,0.3592626730047713
Aconitum austrokoreense,2.562222640975122,29.010961129711394,0.3592626730047713
Aconitum jaluense,2.562222640975122,29.010961129711394,0.3592626730047713
Aconitum longecassidatum,2.562222640975122,29.010961129711394,0.3592626730047713
Aconitum kusnezoffii,2.562222640975122,29.010961129711394,0.3592626730047713
Aconitum coreanum,2.4355959018638766,29.02290426735842,0.3592626730047713
Thalictrum minus,1.6600544,20.374515576433005,0.597565079366667
Thalictrum filamentosum,2.2730002139876304,28.72500487513106,0.36127241406350896
Thalictrum ichangense,2.2730002139876304,28.72500487513106,0.36127241406350896
Thalictrum uchiyamae,2.2730002139876304,28.72500487513106,0.36127241406350896
Semiaquilegia adoxoides,2.2764275320056067,28.72500487513106,0.3592714614304808
Caulophyllum robustum,2.066051800571848,31.765242936094495,0.3175150630648208
Epimedium koreanum,2.1513481421773477,31.782431860279136,0.3256135154959834
Jeffersonia dubia,2.1513481421773477,31.782431860279136,0.3256135154959834
Coreanomecon hylomeconoides,2.062528817217989,32.428753296398604,0.30970605239545174
Hylomecon vernalis,2.062528817217989,32.428753296398604,0.30970605239545174
Corydalis alata,2.0148749074355203,32.352315804366235,0.3178420669312345
Corydalis pauciovulata,2.0148749074355203,32.352315804366235,0.3178420669312345
Corydalis maculata,2.0148749074355203,32.352315804366235,0.3178420669312345
Corydalis ternata,2.0148749074355203,32.352315804366235,0.3178420669312345
Corydalis remota,2.0148749074355203,32.352315804366235,0.3178420669312345
Corydalis ambigua,2.193206286281857,31.60260283071076,0.32229259726153825
Corydalis incisa,2.191884862351129,31.61849003138039,0.32269199405820537
Corydalis ochotensis,2.191884862351129,31.61849003138039,0.32269199405820537
Corydalis speciosa,2.191884862351129,31.61849003138039,0.32269199405820537
Corydalis heterocarpa,2.191884862351129,31.61849003138039,0.32269199405820537
Corydalis pallida,2.193206286281857,31.60260283071076,0.32229259726153825
Dicentra spectabilis,2.035742384263638,32.462613048358826,0.3118323978537965
Lecanorchis japonica,7.188382058243233,25.32102585109342,0.4960024344945759
Gastrodia elata,7.188382058243233,25.32102585109342,0.4950989390180555
Gastrodia pubilabiata,7.188382058243233,25.32102585109342,0.4950989390180555
Amitostigma gracile,7.188382058243233,25.32102585109342,0.4960024344945759
Cymbidium goeringii,6.87684020047729,25.247048530518285,0.35102503369544535
Oreorchis patens,6.849255263971899,25.18518764092874,0.3468818563023516
Cremastra appendiculata,6.849255263971899,25.18518764092874,0.3468818563023516
Tipularia japonica,6.849255263971899,25.18518764092874,0.3468818563023516
Calanthe sieboldii,6.849180312652181,25.247048530518285,0.35102503369544535
Calanthe discolor,6.849180312652181,25.247048530518285,0.35102503369544535
Calanthe reflexa,6.87684020047729,25.247048530518285,0.35102503369544535
Liparis kumokiri,6.95833489725477,25.36436555821317,0.3541284559626419
Liparis makinoana,6.95833489725477,25.36436555821317,0.3541284559626419
Liparis krameri,6.95833489725477,25.36436555821317,0.3541284559626419
Bletilla striata,7.286187577555958,26.07272979806407,0.36831988593070736
Epipactis papillosa,7.8898480936830255,26.07479553542971,0.38086412839591693
Cephalanthera subaphylla,7.555219542429805,26.07272979806407,0.3758805944951166
Cephalanthera falcata,6.41582896230077,25.362556689054404,0.37497876980863715
Cephalanthera longibracteata,6.41582896230077,25.362556689054404,0.37497876980863715
Cephalanthera erecta,6.93388931746553,26.07272979806407,0.36831988593070736
Platanthera ussuriensis,7.697090702999542,25.38807741093562,0.4300417205610472
Platanthera hologlottis,7.697090702999542,25.38807741093562,0.4300417205610472
Platanthera chlorantha,7.7770099054712665,25.38807741093562,0.4300417205610472
Spiranthes sinensis,7.697090702999542,25.38807741093562,0.4300417205610472
Goodyera maximowicziana,7.555219542429805,26.07479553542971,0.38644465686735463
Goodyera rosulacea,7.555219542429805,26.07479553542971,0.38644465686735463
Goodyera biflora,7.555219542429805,26.07479553542971,0.38644465686735463
Goodyera velutina,7.8898480936830255,26.07479553542971,0.38086412839591693
Goodyera schlechtendaliana,7.8898480936830255,26.07479553542971,0.38086412839591693
Polygonatum thunbergii,17.48333376415367,23.856357505072562,0.26269475424357525
Polygonatum inflatum,15.048590501528224,23.454582119032164,0.26630872961501184
Polygonatum falcatum,15.048590501528224,23.454582119032164,0.26630872961501184
Polygonatum lasianthum,15.048590501528224,23.454582119032164,0.26630872961501184
Polygonatum involucratum,15.048590501528224,23.454582119032164,0.26630872961501184
Polygonatum humile,15.048590501528224,23.454582119032164,0.26630872961501184
Polygonatum sibiricum,17.48333376415367,23.856357505072562,0.26269475424357525
Polygonatum stenophyllum,17.48333376415367,23.856357505072562,0.26269475424357525
Maianthemum japonicum,26.18639343892724,23.835529549107672,0.28536681754101273
Maianthemum bifolium,26.18639343892724,23.835529549107672,0.28536681754101273
Maianthemum dilatatum,26.18639343892724,23.835529549107672,0.28536681754101273
Ophiopogon japonicus,45.589999999999996,23.835529549107672,0.28536681754101273
Ophiopogon jaburan,27.072820296933003,23.835529549107672,0.28536681754101273
Liriope platyphylla,8.516856312794737,23.73015424706841,0.1524
Liriope spicata,31.763768099999993,23.835529549107672,0.28536681754101273
Convallaria keiskei,28.06902052429275,23.835529549107672,0.28536681754101273
Asparagus oligoclonos,27.377469713908546,23.63814521873317,0.3359181740651517
Asparagus schoberioides,27.377469713908546,23.63814521873317,0.3359181740651517
Asparagus cochinchinensis,27.377469713908546,23.63814521873317,0.3359181740651517
Hosta clausa,3.798129390169399,23.48318677838742,0.30985270425285855
Hosta capitata,3.798129390169399,23.48318677838742,0.30985270425285855
Hosta minor,3.798129390169399,23.48318677838742,0.30985270425285855
Scilla scilloides,2.74,23.636666758269516,0.30501051189000616
Barnardia japonica,2.74,23.636666758269516,0.30501051189000616
Allium ochotense,4.883785673431604,23.7693819674395,0.3146214146420656
Allium taquetii,4.883785673431604,23.7693819674395,0.3146214146420656
Allium microdictyon,4.883785673431604,23.7693819674395,0.3146214146420656
Allium macrostemon,3.5793163054085637,23.620927043420423,0.3196793451006502
Allium sacculiferum,3.5793163054085637,23.7572151483975,0.30951006162160716
Allium thunbergii,3.5793163054085637,23.7572151483975,0.30951006162160716
Allium spirale,3.5234824565991065,23.620927043420423,0.3196793451006502
Allium monanthum,3.469976455405198,23.620927043420423,0.3196793451006502
Hemerocallis thunbergii,7.644673222867305,26.176207124982824,0.3375955967950054
Hemerocallis minor,6.9191542586600034,25.68050230059015,0.3278434453694325
Hemerocallis hakuunensis,6.9191542586600034,25.68050230059015,0.3278434453694325
Hemerocallis dumortieri,7.644673222867305,26.044960966333683,0.33304293743333074
Iris ruthenica,7.338387901482934,25.58207302727889,0.4030436988995744
Iris sanguinea,8.9,25.58207302727889,0.4113172026187695
Iris rossii,7.338387901482934,25.58207302727889,0.4030436988995744
Iris minutoaurea,7.617838226718733,25.626072161720106,0.418753438330866
Pennisetum alopecuroides,1.49763285024155,22.5511891105971,0.9144
Hierochloe odorata,1.0551621595224558,23.51233214491865,0.6485118270935787
Poa sphondylodes,1.044102069385534,23.51233214491865,0.6343172743179185
Poa acroleuca,1.044102069385534,23.51233214491865,0.6343172743179185
Moliniopsis japonica,1.0551621595224558,23.51233214491865,0.6485118270935787
Panicum bisulcatum,1.2984712710096602,27.920366090588892,0.4741502485484114
Eriochloa villosa,1.2984712710096602,27.920366090588892,0.4741502485484114
Setaria glauca,1.2984712710096602,27.920366090588892,0.4741502485484114
Setaria viridis,1.12398,29.744660028789095,0.49064705882352894
Echinochloa utilis,1.5188753081088955,28.603943375192568,0.5184689618753687
Echinochloa crus-galli,1.83839761904762,31.295235738696597,0.6702
Oplismenus undulatifolius,1.7204,27.848841748575037,0.325
Digitaria ciliaris,1.554283939772705,27.585072790988743,0.5059897019027253
Schizachyrium brevifolium,1.4715879557538998,19.374505781119506,0.5701877981734825
Spodiopogon sibiricus,1.19,18.776884755666252,0.5770923975658921
Spodiopogon cotulifer,1.1852185063983989,18.776884755666252,0.5770923975658921
Bothriochloa ischaemum,0.5916440127422601,16.109542412422122,0.9938596389506373
Cymbopogon goeringii,0.4572911995245651,16.181411831301823,1.1198605999782307
Themeda triandra,3.1722926523225796,22.703137696891904,0.431694117647059
Miscanthus sinensis,0.700543639291465,15.990323550988826,1.524
Miscanthus sacchariflorus,1.0478556891882442,14.665187362849304,0.667885261106415
Microstegium vimineum,0.4572911995245651,16.181411831301823,1.1198605999782307
Microstegium japonicum,0.37492,16.15571739966591,1.0712132336698048
Eulalia speciosa,0.5916440127422601,16.109542412422122,0.9938596389506373
Imperata cylindrica,0.200452716666667,17.424242424242497,1.06
Dimeria ornithopoda,0.66636339254835,18.282227273441798,0.7998816227783403
Arthraxon hispidus,1.3264748687436247,23.965270523841987,0.5435746575688908
Arundinella hirta,1.3561986299834197,24.79713871159176,0.5249422943432707
Paspalum thunbergii,1.3719726318763679,27.8916963546113,0.45931048595156976
Lophatherum gracile,0.4853607672160027,21.50372491384668,0.4348622353935781
Lophatherum sinense,0.4853607672160027,21.50372491384668,0.4348622353935781
Eleusine indica,0.402869264285714,20.3072025235632,0.270654761904762
Muhlenbergia japonica,0.453751930672755,20.66157655967182,0.43465245082495435
Cleistogenes hackelii,0.453751930672755,20.66157655967182,0.43465245082495435
Zoysia japonica,0.3823062383803747,19.51771687341875,0.6320176840156394
Eragrostis multicaulis,0.44853537554340206,20.639890652210013,0.5947302840213952
Eragrostis ferruginea,0.34,20.470834946818837,0.6064135863434614
Isachne globosa,0.6969,22.204340067879755,0.6073311285073442
Phragmites communis,0.114481379310345,14.983304614513399,1.66747806122424
Phragmites japonicus,0.3229604751251282,18.523533266670803,0.778
Phragmites australis,0.32203487581411433,18.778828933402632,0.7055839628385926
Molinia japonica,0.44853537554340206,20.743884339116928,0.5947302840213952
Festuca ovina,1.08827605848931,18.876049786382097,0.327624400825186
Festuca extremiorientalis,1.0118293293409497,16.56089451989813,0.4431429683225404
Festuca parvigluma,0.9692,16.610420028179316,0.45606172177124454
Beckmannia syzigachne,0.741505012439759,16.799515610463978,0.9144
Milium effusum,0.9032940620685007,16.742542246285,0.6045571925076573
Agrostis clavata,0.7385656932231842,16.32193149183317,0.6080894881645111
Polypogon fugax,0.7385656932231842,16.32193149183317,0.6080894881645111
Calamagrostis purpurea,0.7385656932231842,16.32193149183317,0.6080894881645111
Calamagrostis pseudophragmites,0.7385656932231842,16.32193149183317,0.6080894881645111
Calamagrostis langsdorffii,0.7385656932231842,16.32193149183317,0.6080894881645111
Calamagrostis epigejos,0.7385656932231842,16.32193149183317,0.6080894881645111
Calamagrostis arundinacea,0.425933333333333,16.593305723906404,0.744444444444444
Trisetum bifidum,1.0227784049823077,16.582254376075156,0.4431429683225404
Agropyron ciliare,2.1805449668340158,15.006359167748855,0.2943555436749381
Elymus tsukushiensis,5.38,15.73365542984047,0.12291731714285699
Bromus japonicus,2.71869333333333,10.879407923378299,0.338485714285714
Bromus remotiflorus,2.1805449668340158,15.006359167748855,0.2943555436749381
Brachypodium sylvaticum,1.915660533930508,15.32893978313875,0.2921689543597288
Diarrhena koryoensis,1.2392819853612893,15.711603181761587,0.4195399383602253
Diarrhena mandshurica,1.2392819853612893,15.711603181761587,0.4195399383602253
Diarrhena fauriei,1.2392819853612893,15.711603181761587,0.4195399383602253
Diarrhena japonica,1.2392819853612893,15.711603181761587,0.4195399383602253
Melica onoei,1.1164069024428156,16.472216557350208,0.5197399831534264
Melica nutans,1.1038928402869337,16.175254156684264,0.48796349498260355
Melica scabrosa,1.1038928402869337,16.175254156684264,0.48796349498260355
Glyceria leptolepis,1.0435760926141702,15.602836701659939,0.5603186657407442
Stipa pekinensis,0.5720492723722225,16.227319734139243,1.0112517238640488
Phaenosperma globosum,0.5917143069351983,16.55156824654442,1.1855929826324245
Sasa quelpaertensis,0.576839820754079,15.64480718340631,2.602852983818602
Sasa borealis,0.576839820754079,15.64480718340631,2.602852983818602
Sasa kurilensis,0.576839820754079,15.64480718340631,2.602852983818602
Sasa japonica,0.502592232402273,14.257257616959102,5.33333333333333
Pseudosasa japonica,0.502592232402273,14.257257616959102,5.33333333333333
Leersia japonica,0.6745992989555686,21.003487765143976,0.5093411336695638
Kyllinga brevifolia,0.37471256006113823,26.425088298529776,0.31664132753236196
Carex miyabei,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex blepharicarpa,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex egena,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex conica,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex fusanensis,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex longerostrata,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex kamagariensis,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex pediformis,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex polyschoena,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex tristachya,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex curaica,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex alterniflora,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex lenta,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex fernaldiana,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex gifuensis,0.43636723941057604,28.572513809833527,0.11974588141743799
Carex breviculmis,0.6415,28.564509090704686,0.057199999999999994
Carex sabynensis,0.9549256943152046,21.916057884644363,0.18477951896702852
Carex maximowiczii,0.9549256943152046,21.916057884644363,0.18477951896702852
Carex vesicaria,0.9549256943152046,22.115818114094626,0.19000719954083112
Carex forficula,0.9471158690282947,22.115818114094626,0.19000719954083112
Carex dimorpholepis,0.9471158690282947,22.115818114094626,0.19000719954083112
Carex lanceolata,1.54,15.458724569640102,0.2350528319037699
Carex japonica,1.0765768667074218,22.17291811834657,0.19123428311814214
Carex aphanolepis,1.0765768667074218,22.17291811834657,0.19123428311814214
Carex planiculmis,1.0157176089770068,21.603766848026343,0.19116985015775775
Carex dispalata,1.0157176089770068,21.629639647551382,0.19212448882215707
Carex bostrychostigma,0.9313337471679527,25.067912187207074,0.2004353944227171
Carex leiorhyncha,0.8130072072066631,30.23827617010183,0.1778348306417938
Carex neurocarpa,0.8130072072066631,30.23827617010183,0.1778348306417938
Carex laevissima,0.8166766852313917,30.10778096805389,0.1778348306417938
Carex siderosticta,0.5845335674320318,39.1306581006823,0.1816816823372472
Carex okamotoi,0.6661762660535737,31.053897917598388,0.17703188155198635
Scirpus radicans,0.2759132433449201,28.72925498299927,0.1579781400385853
Scirpus karuisawensis,0.2759132433449201,28.72925498299927,0.1579781400385853
Cyperus amuricus,0.24786487331509352,27.95684274676946,0.19495670846416346
Cyperus microiria,0.17999999999999997,27.709737665902942,0.19823188325176655
Juncus tenuis,0.4551643615360593,25.19004137695411,0.44464184231590737
Juncus decipiens,0.4551643615360593,25.19004137695411,0.44464184231590737
Luzula capitata,0.4551643615360593,25.06879099517763,0.44464184231590737
Commelina coreana,7.697600000000001,25.5139429739718,0.5968623820698309
Commelina communis,7.697600000000001,25.5139429739718,0.5968623820698309
Pollia japonica,5.133510146536281,25.77936340709495,0.5709280645565252
Murdannia keisak,5.1687815588656765,25.77936340709495,0.5709280645565252
Streptolirion volubile,5.1687815588656765,25.77936340709495,0.5709280645565252
Metanarthecium luteoviride,20.31571001193135,32.95156020191196,0.29014292335969205
Streptopus ovalis,20.31571001193135,32.95156020191196,0.29014292335969205
Streptopus koreanus,20.31571001193135,32.95156020191196,0.29014292335969205
Heloniopsis koreana,20.31571001193135,32.95156020191196,0.29014292335969205
Lilium distichum,18.133940821552894,32.857966273805616,0.3014193689834412
Lilium tsingtauense,18.133940821552894,32.857966273805616,0.3014193689834412
Lilium hansonii,18.133940821552894,32.857966273805616,0.3014193689834412
Lilium cernuum,18.133940821552894,32.857966273805616,0.3014193689834412
Lilium callosum,18.133940821552894,32.857966273805616,0.3014193689834412
Lilium amabile,18.133940821552894,32.857966273805616,0.3014193689834412
Lilium lancifolium,18.133940821552894,32.857966273805616,0.3014193689834412
Gagea nakaiana,12.58442962143311,33.11000318209405,0.3014193689834412
Lloydia triflora,12.58442962143311,33.11000318209405,0.3014193689834412
Tulipa edulis,12.58442962143311,33.11000318209405,0.3014193689834412
Erythronium japonicum,12.58442962143311,33.11000318209405,0.3014193689834412
Tricyrtis macropoda,13.534794254988343,33.132981720435176,0.3014193689834412
Clintonia udensis,13.534794254988343,33.132981720435176,0.3014193689834412
Smilax riparia,40.95000000000001,33.02330372010972,0.3031769418360545
Smilax nipponica,27.4,33.02330372010972,0.3031769418360545
Disporum sessile,19.77428772608685,32.965503362804284,0.3047884538895177
Disporum uniflorum,19.77428772608685,32.965503362804284,0.3047884538895177
Disporum smilacinum,19.77428772608685,32.965503362804284,0.3047884538895177
Disporum viridescens,19.77428772608685,32.965503362804284,0.3047884538895177
Trillium camschatcense,24.12241999545546,33.02330372010972,0.3031769418360545
Trillium tschonoskii,24.12241999545546,33.02330372010972,0.3031769418360545
Paris verticillata,20.40715055856045,32.968945040076974,0.3031769418360545
Veratrum patulum,23.833387515467113,33.02330372010972,0.3031769418360545
Veratrum oxysepalum,23.833387515467113,33.02330372010972,0.3031769418360545
Veratrum nigrum,24.12423353537677,33.02330372010972,0.3031769418360545
Veratrum maackii,24.12423353537677,33.02330372010972,0.3031769418360545
Veratrum versicolor,23.931143840838452,33.02330372010972,0.3031769418360545
Dioscorea coreana,8.62652502986563,36.811792280065774,0.35238495292943034
Dioscorea polystachya,8.62652502986563,36.811792280065774,0.35238495292943034
Dioscorea quinqueloba,8.62652502986563,36.811792280065774,0.35238495292943034
Dioscorea opposita,4.83,36.21984113,0.3087070017329866
Dioscorea japonica,8.62652502986563,36.811792280065774,0.35238495292943034
Dioscorea tenuipes,10.548516305180764,41.033298359193935,0.3409424432500494
Dioscorea tokoro,10.548516305180764,41.033298359193935,0.3409424432500494
Dioscorea quinquelobata,10.548516305180764,41.033298359193935,0.3409424432500494
Dioscorea septemloba,9.40192924565031,41.033298359193935,0.3409424432500494
Dioscorea nipponica,7.683381407505886,48.637448076,0.34220317840102565
Arisaema takesimense,11.137810935922642,35.18457706796073,0.36979271193793434
Arisaema peninsulae,20.55,34.8942527961825,0.38028135911255456
Arisaema serratum,12.317837192970282,35.54643422777492,0.3652264362522282
Arisaema ringens,12.317837192970282,35.344864952895186,0.3652264362522282
Arisaema amurense,12.317837192970282,35.344864952895186,0.3652264362522282
Arisaema thunbergii,12.092200866080924,35.16279778471417,0.3652264362522282
Arisaema heterophyllum,12.092200866080924,35.16279778471417,0.3652264362522282
Pinellia ternata,10.829764491044635,35.18457706796073,0.36979271193793434
Pinellia tripartita,10.829764491044635,35.18457706796073,0.36979271193793434
Symplocarpus nipponicus,10.239095193262417,35.15201710015752,0.38503586029724896
Symplocarpus renifolius,10.239095193262417,35.15201710015752,0.38503586029724896
Potamogeton distinctus,9.321081977759368,35.13157095640494,0.3697913794812948
Acorus calamus,3.2665803664702864,32.72972016448674,0.29419811510878224
Aristolochia contorta,2.601284710481711,38.84496474932322,0.28422251703847823
Asarum versicolor,2.744123615514374,38.82063177537908,0.28422251703847823
Asarum maculatum,2.744123615514374,38.82063177537908,0.28422251703847823
Asarum sieboldii,2.744123615514374,38.82063177537908,0.28422251703847823
Chloranthus fortunei,2.601284710481711,38.84496474932322,0.27863353944242936
Chloranthus japonicus,1.66261718117859,48.131821925,0.3002697729988729
Leptorumohra miqueliana,1.3661430008949371,27.24757719592998,0.6735012794690903
